# Time, Xc, Yc
1.983269433166482486e+03 1.564000678341596426e+02 1.089049461697568404e+03
1.983289865262864623e+03 1.563985974501484861e+02 1.089048970772272469e+03
1.983310297358315438e+03 1.563936939103550969e+02 1.089047074278850005e+03
1.983330729453758977e+03 1.563951404418558013e+02 1.089046087616497516e+03
1.983351161648744892e+03 1.563858117121854718e+02 1.089046188771400011e+03
1.983371593743257108e+03 1.563808982123572946e+02 1.089040220376290108e+03
1.983392025737310178e+03 1.563812944648448706e+02 1.089042431306664184e+03
1.983412457930899109e+03 1.563718680583324954e+02 1.089034483736966422e+03
1.983432890024014341e+03 1.563772419070047590e+02 1.089056369825698994e+03
1.983453322017136088e+03 1.565406281219581217e+02 1.089054217740998865e+03
1.983473754209328035e+03 1.565540481407161337e+02 1.089057346514104665e+03
1.983494186301511945e+03 1.565586809838450506e+02 1.089061917188930011e+03
1.983514618293236708e+03 1.565295144719790699e+02 1.089049510538963887e+03
1.983535050484031672e+03 1.565245555084006810e+02 1.089046359757338905e+03
1.983555482574818598e+03 1.565294742020298031e+02 1.089061131601438092e+03
1.983575914565146377e+03 1.565114548296625401e+02 1.089062363444525545e+03
1.983596346755475679e+03 1.565090255599487250e+02 1.089042551019036182e+03
1.983616778844865621e+03 1.565172615553812250e+02 1.089053826641412115e+03
1.983637210833796416e+03 1.565151986496775010e+02 1.089054026265917628e+03
1.983657643022728735e+03 1.565174697180644898e+02 1.089060322303350404e+03
1.983678075011193869e+03 1.565000230278589584e+02 1.089049763340705113e+03
1.983698507198721927e+03 1.564936125244224741e+02 1.089042861337004069e+03
1.983718939286256500e+03 1.564881411466859618e+02 1.089047450389974529e+03
1.983739371273317374e+03 1.564963887473414843e+02 1.089059658196277496e+03
1.983759803360386286e+03 1.564864311024373364e+02 1.089051926452126054e+03
1.983780235546524636e+03 1.564776256988625107e+02 1.089055081713377831e+03
1.983800667632189288e+03 1.564838811348786010e+02 1.089051245745970391e+03
1.983821099717861216e+03 1.564769686833750768e+02 1.089050944448980772e+03
1.983841531803067483e+03 1.564774057134441989e+02 1.089051992397387494e+03
1.983861963887335151e+03 1.564601712686933865e+02 1.089045688021483556e+03
1.983882396071610856e+03 1.564666325882404578e+02 1.089054130476254841e+03
1.983902828055419377e+03 1.564527415590511623e+02 1.089053530757373437e+03
1.983923260138755722e+03 1.564514315609750668e+02 1.089052805378124276e+03
1.983943692322100105e+03 1.564455992219162397e+02 1.089056684003350028e+03
1.983964124304511643e+03 1.564476713773663619e+02 1.089053391972716781e+03
1.983984556386916665e+03 1.564238804989281846e+02 1.089054147613007672e+03
1.984004988568398403e+03 1.564133073630960098e+02 1.089043241283748102e+03
1.984025420549878618e+03 1.564123955059830280e+02 1.089034859673161918e+03
1.984045852630886657e+03 1.564091559319578550e+02 1.089045800680472212e+03
1.984066284811437072e+03 1.564037168591938212e+02 1.089050981587088017e+03
1.984086716791520303e+03 1.564058219891504962e+02 1.089050891439612315e+03
1.984107148871597019e+03 1.564017213844712728e+02 1.089048680436543691e+03
1.984127581050750450e+03 1.564050462269107413e+02 1.089056610161428807e+03
1.984148013029902359e+03 1.563903759977202697e+02 1.089050636947897374e+03
1.984168445108116430e+03 1.563909630246643303e+02 1.089043489750274148e+03
1.984188877286338538e+03 1.563914149061781700e+02 1.089054990938066567e+03
1.984209309364086948e+03 1.563872742336759245e+02 1.089054386102720855e+03
1.984229741341376211e+03 1.563819672578552513e+02 1.089051278476382095e+03
1.984250173518201336e+03 1.563806354741309974e+02 1.089054332494069968e+03
1.984270605595025700e+03 1.563644176544960374e+02 1.089047541209065002e+03
1.984291037670911464e+03 1.563641707448917373e+02 1.089043221863952112e+03
1.984311469746804505e+03 1.563642752360034933e+02 1.089045206843309188e+03
1.984331901821758947e+03 1.563512594413328145e+02 1.089046078140636382e+03
1.984352333996721427e+03 1.563464769850007201e+02 1.089050982840600000e+03
1.984372765971216722e+03 1.563452628512962121e+02 1.089049638044943549e+03
1.984393197945246357e+03 1.563407584750093235e+02 1.089063125640244607e+03
1.984413630119270238e+03 1.563194402019947233e+02 1.089053204252197474e+03
1.984434062192369311e+03 1.564991202740657172e+02 1.089052673555890351e+03
1.984454494165467622e+03 1.565175734252966322e+02 1.089048263462601426e+03
1.984474926337628858e+03 1.565086120640772549e+02 1.089054494096121061e+03
1.984495358409796609e+03 1.565035750624172124e+02 1.089049739384533495e+03
1.984515790381497936e+03 1.564906929727793283e+02 1.089054887527999881e+03
1.984536222552727850e+03 1.564835575053153605e+02 1.089053403626272484e+03
1.984556654623498616e+03 1.564752717564560101e+02 1.089052708683607989e+03
1.984577086594268621e+03 1.564585105141549093e+02 1.089053058268928908e+03
1.984597518764101551e+03 1.564596290854672418e+02 1.089052942256312235e+03
1.984617950833940995e+03 1.564491241611373482e+02 1.089049689139683551e+03
1.984638382903314778e+03 1.564379629020452853e+02 1.089047660357994346e+03
1.984658814971749962e+03 1.564268356458531173e+02 1.089050382640692078e+03
1.984679247040192422e+03 1.564187949899363730e+02 1.089051709803263975e+03
1.984699679108627606e+03 1.564162242266142187e+02 1.089051868644301749e+03
1.984720111276139505e+03 1.564061590985248529e+02 1.089055912274365028e+03
1.984740543243184220e+03 1.563972755254268634e+02 1.089053208490711540e+03
1.984760975410223182e+03 1.563895737255056417e+02 1.089047978358694309e+03
1.984781407476802997e+03 1.563746156395558273e+02 1.089049419932949149e+03
1.984801839442916389e+03 1.563692895567186270e+02 1.089042587487951550e+03
1.984822271608558367e+03 1.563613622523786546e+02 1.089048977791285324e+03
1.984842703673741198e+03 1.563582265809581884e+02 1.089049017671260572e+03
1.984863135638457607e+03 1.563493273231992191e+02 1.089054749928229057e+03
1.984883567803168262e+03 1.563459667893648373e+02 1.089051180550571416e+03
1.984903999866954109e+03 1.563345509672024605e+02 1.089053933033147132e+03
1.984944863994052866e+03 1.565234748339029807e+02 1.089062290999758943e+03
1.984965296056907391e+03 1.565377929630673179e+02 1.089066680905807061e+03
1.984985728019295493e+03 1.565381434112132126e+02 1.089042320094629076e+03
1.985006160181212181e+03 1.565170502089859212e+02 1.089058635715399305e+03
1.985026592243135383e+03 1.565126483633813166e+02 1.089055560792686038e+03
1.985047024304127262e+03 1.565035850581843135e+02 1.089056655059724335e+03
1.985067456365111866e+03 1.565033549049259420e+02 1.089058022248933412e+03
1.985087888425638084e+03 1.564936066009383069e+02 1.089058253147380128e+03
1.985108320485698641e+03 1.564962848674876170e+02 1.089061850205403516e+03
1.985128752545286261e+03 1.564769259777915238e+02 1.089053821165359750e+03
1.985149184604881157e+03 1.564844659232554136e+02 1.089069177642287286e+03
1.985169616563543968e+03 1.564665138899384260e+02 1.089052280328157394e+03
1.985190048722201027e+03 1.564619120546137196e+02 1.089050742257349157e+03
1.985210480780398939e+03 1.564466618969338469e+02 1.089049075881642921e+03
1.985230912938131951e+03 1.564348244465862479e+02 1.089042267857646948e+03
1.985251344895390503e+03 1.564363142316781818e+02 1.089046126849912071e+03
1.985271776952191431e+03 1.564196642596593847e+02 1.089043427006240790e+03
1.985292209108527459e+03 1.564276641679022646e+02 1.089061791192485543e+03
1.985312641064854688e+03 1.564153886994061793e+02 1.089047004952820316e+03
1.985333073120258632e+03 1.564122596467331903e+02 1.089046496737489178e+03
1.985353505275663338e+03 1.564108811653291013e+02 1.089063164460144890e+03
1.985373937230593583e+03 1.563933832271083872e+02 1.089051897300656037e+03
1.985394369285066205e+03 1.563916445110802158e+02 1.089056860544841356e+03
1.985414801439539588e+03 1.565134255278820206e+02 1.089047407982160621e+03
1.985435233393072849e+03 1.565436386657294747e+02 1.089049996568511233e+03
1.985455665446614148e+03 1.565329069464561371e+02 1.089060864784950581e+03
1.985476097599690547e+03 1.565207589944302242e+02 1.089050260016976836e+03
1.985496529552292486e+03 1.565188494474048753e+02 1.089055252490338717e+03
1.985516961604436801e+03 1.565102483176802082e+02 1.089071145641650901e+03
1.985537393756116217e+03 1.564999028580971014e+02 1.089058445156071684e+03
1.985557825807321933e+03 1.564835967281122464e+02 1.089038071095458236e+03
1.985578257758534164e+03 1.564861995557153591e+02 1.089051977246249180e+03
1.985598689908816596e+03 1.564861958994960958e+02 1.089056909157161044e+03
1.985619121959090990e+03 1.564800036463430217e+02 1.089051814550939298e+03
1.985639553908906237e+03 1.564722182105828949e+02 1.089052807293781825e+03
1.985659986058257346e+03 1.564694820117394443e+02 1.089056274202426494e+03
1.985680418107600417e+03 1.564657943161684273e+02 1.089058183969029187e+03
1.985700850256020203e+03 1.564499356939591053e+02 1.089054301373607132e+03
1.985721282204438467e+03 1.564452755338755026e+02 1.089049226543331770e+03
1.985741714252384554e+03 1.564472315620643315e+02 1.089048604363835011e+03
1.985762146399873018e+03 1.564353999879423043e+02 1.089055815887435983e+03
1.985782578346894297e+03 1.564351637458282767e+02 1.089051435794606959e+03
1.985803010393443401e+03 1.564259396208647956e+02 1.089063618823495744e+03
1.985823442539534881e+03 1.564253822301138825e+02 1.089055532849597739e+03
1.985843874485624838e+03 1.563979479365602572e+02 1.089046716161645236e+03
1.985864306531242619e+03 1.563979519750669738e+02 1.089041797201802410e+03
1.985884738576402015e+03 1.563831949550626916e+02 1.089052419021416881e+03
1.985905170621095749e+03 1.565557776149183837e+02 1.089056661813115852e+03
1.985925602665316546e+03 1.565713532539715800e+02 1.089054234298580923e+03
1.985946034709078958e+03 1.565529052544433455e+02 1.089049405327591103e+03
1.985966466752841370e+03 1.565512796871315118e+02 1.089053039046717458e+03
1.985986898796130845e+03 1.565329081274860812e+02 1.089056788581799083e+03
1.986007330838961934e+03 1.565289581772407814e+02 1.089058703143655748e+03
1.986027762881327362e+03 1.565143634017516376e+02 1.089051459018415471e+03
1.986048194923219853e+03 1.565149630858099670e+02 1.089061592795515935e+03
1.986068627064654720e+03 1.565013991681166488e+02 1.089057577623597581e+03
1.986089059006088064e+03 1.564919248187010510e+02 1.089048998874667404e+03
1.986109491047049232e+03 1.564818721917427240e+02 1.089056456399784338e+03
1.986129923187552777e+03 1.564641028118716690e+02 1.089044657836078841e+03
1.986150355127581861e+03 1.564667986380869422e+02 1.089049392680305345e+03
1.986170787267154083e+03 1.564660886183068271e+02 1.089059941770056412e+03
1.986191219306259882e+03 1.564526464401634200e+02 1.089047957406879959e+03
1.986211651245364919e+03 1.564555145541840773e+02 1.089054523029102484e+03
1.986232083383532881e+03 1.564508463676322094e+02 1.089053270729672477e+03
1.986252515421707358e+03 1.564307045646194467e+02 1.089052787818180150e+03
1.986272947359408136e+03 1.564161496363901449e+02 1.089046823336406078e+03
1.986293379497117712e+03 1.564158936189973588e+02 1.089053219654336090e+03
1.986313811533895205e+03 1.564014607662632272e+02 1.089061931566596286e+03
1.986334243470671936e+03 1.564004031214544739e+02 1.089061015866332582e+03
1.986354675606511591e+03 1.563918018148259534e+02 1.089048997371313362e+03
1.986375107642357762e+03 1.563854853914187970e+02 1.089051426618811547e+03
1.986395539677730994e+03 1.563780506573605749e+02 1.089049723658626590e+03
1.986415971713111503e+03 1.563708105101636363e+02 1.089052319144746207e+03
1.986436403747560689e+03 1.563583044115609653e+02 1.089046353066331449e+03
1.986456835782002599e+03 1.563577048858806222e+02 1.089059542438846393e+03
1.986477267815520463e+03 1.563334850451136901e+02 1.089045713735324625e+03
1.986497699849038327e+03 1.563277042673307164e+02 1.089056289416472737e+03
1.986518131882548914e+03 1.563257115750622859e+02 1.089053109548734710e+03
1.986538564015136217e+03 1.563138878728890973e+02 1.089052333364253855e+03
1.986558995947256335e+03 1.563054646867384747e+02 1.089065784073791974e+03
1.986579427979369939e+03 1.562867178423484802e+02 1.089046665834825262e+03
1.986599860011025157e+03 1.562804441953011292e+02 1.089051568039011045e+03
1.986620292042214714e+03 1.562732679148305124e+02 1.089048725420195069e+03
1.986640724172932096e+03 1.564556949306868319e+02 1.089056435199006273e+03
1.986661156103189569e+03 1.564751396834137438e+02 1.089059849511849507e+03
1.986681588133447804e+03 1.564645356883103204e+02 1.089056025885440931e+03
1.986702020263233862e+03 1.564545928297518174e+02 1.089048701405725978e+03
1.986722452192094352e+03 1.564468817603838033e+02 1.089054318686655733e+03
1.986742884221421264e+03 1.564394755980674461e+02 1.089059483210984354e+03
1.986763316349810339e+03 1.564283523217121683e+02 1.089057440425955292e+03
1.986783748277739505e+03 1.564169387258308745e+02 1.089052823371925342e+03
1.986804180305669433e+03 1.563980150831541494e+02 1.089041034696272163e+03
1.986824612433127186e+03 1.563936823569211185e+02 1.089054274978227568e+03
1.986845044360125030e+03 1.563888013060776530e+02 1.089055457188800801e+03
1.986865476386657974e+03 1.563747391838476517e+02 1.089060529617514931e+03
1.986906340538320364e+03 1.564136751967950261e+02 1.089057459971169919e+03
1.986926772463921225e+03 1.564007714958129611e+02 1.089067786304346782e+03
1.986947204589050671e+03 1.564092442525517583e+02 1.089043536477906628e+03
1.986967636613720970e+03 1.563846681733879791e+02 1.089050770967422523e+03
1.986988068537924846e+03 1.563845046387250761e+02 1.089058437538808676e+03
1.987008500662122970e+03 1.563745345372799136e+02 1.089056293639135220e+03
1.987028932685396285e+03 1.563724739094426752e+02 1.089055943306916333e+03
1.987049364608668839e+03 1.563651276736125624e+02 1.089058597231004114e+03
1.987069796731469978e+03 1.563585255469834578e+02 1.089055816360673361e+03
1.987090228753811971e+03 1.563587244187254157e+02 1.089060361385998021e+03
1.987110660875681788e+03 1.563454831909730842e+02 1.089063481859279818e+03
1.987131092797557358e+03 1.564891676803058260e+02 1.089061528212802614e+03
1.987151524818968028e+03 1.565154165852100618e+02 1.089053065030493599e+03
1.987171956939913798e+03 1.565004726690881682e+02 1.089055162206898558e+03
1.987192388860385108e+03 1.564884095592670121e+02 1.089053278587124396e+03
1.987212820880398795e+03 1.564779447361568998e+02 1.089046147353442166e+03
1.987233252999940305e+03 1.564837201300782112e+02 1.089062017353881174e+03
1.987253684919487569e+03 1.564713642698692695e+02 1.089063569612275387e+03
1.987274116938569932e+03 1.564651855270101066e+02 1.089063605889461769e+03
1.987294549057187396e+03 1.564613935612509579e+02 1.089053708479847728e+03
1.987314980975330400e+03 1.564557780233614324e+02 1.089065280259168276e+03
1.987335412993015780e+03 1.564259682333689625e+02 1.089049890654233650e+03
1.987355845110694645e+03 1.564245463150794251e+02 1.089057895133244983e+03
1.987376277027913602e+03 1.564221119375304454e+02 1.089058372498804601e+03
1.987396709044667659e+03 1.564107036841719776e+02 1.089059858963304805e+03
1.987417141060956055e+03 1.564110726721902722e+02 1.089062433527352141e+03
1.987437573076771514e+03 1.563946500231963910e+02 1.089075004322815857e+03
1.987458005092594249e+03 1.563807128793501420e+02 1.089061259159755764e+03
1.987478437207479146e+03 1.563701499042172713e+02 1.089046525297326298e+03
1.987498869122369797e+03 1.563668199155890761e+02 1.089048778666833869e+03
1.987519301237261971e+03 1.563555451522639714e+02 1.089050213199671816e+03
1.987539733251222060e+03 1.563594788951396879e+02 1.089057146093728306e+03
1.987560165164708451e+03 1.563456314880538685e+02 1.089054332656716269e+03
1.987580597278203641e+03 1.563342305496813083e+02 1.089055123686518527e+03
1.987601029291225132e+03 1.563278057182266139e+02 1.089063375214816688e+03
1.987621461203787476e+03 1.564727926336988162e+02 1.089061853913542109e+03
1.987641893315885682e+03 1.564750316995931883e+02 1.089057247947775750e+03
